"","X","data_listing_id","data_title","data_display_title","data_url","data_installment","data_image_src","data_compare_image","data_make","data_model","data_year","data_mileage","data_transmission","data_ad_type","data_variant","data_seller_id","data_profile_id","data_listing_trusted","data_dealer_isverified","data_view_store","data_country_code","data_vehicle_type","listing_price","listing_rating"
"4741",4741,9906148,"2022 Nissan Serena 2.0 S-Hybrid High-Way Star MPV","2022 Nissan Serena 2.0 S-Hybrid High-Way Star Two-Tone Color MPV","https://www.carlist.my/new-cars/2022-nissan-serena-2-0-s-hybrid-high-way-star-mpv/9906148","1933","https://img1.icarcdn.com/8416099/main-m_new-car-carlist-nissan-serena-s-hybrid-high-way-star-mpv-malaysia_000008416099_f1303f69_361c_42ff_b7c5_fac690fa66bf.jpg.webp?smia=xTM","https://img1.icarcdn.com/8416099/thumb-l_new-car-carlist-nissan-serena-s-hybrid-high-way-star-mpv-malaysia_000008416099_f1303f69_361c_42ff_b7c5_fac690fa66bf.jpg.webp?smia=xTM","Nissan","Serena",2022,1,"Automatic","New","S-Hybrid High-Way Star Two-Tone Color","c86853fd-2322-e611-94b7-0261ba99cd9c","cc6853fd-2322-e611-94b7-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","149099",4
"4742",4742,9464655,"2022 New Honda CR-V with FREE GIFTS","2022 Honda CR-V 1.5 TC-P VTEC SUV","https://www.carlist.my/new-cars/2022-new-honda-cr-v-with-free-gifts/9464655","1891","https://img1.icarcdn.com/5564649/main-m_new-car-carlist-honda-cr-v-tc-p-vtec-suv-malaysia_000005564649_f4428543_053c_4b39_8952_c60dd70e966a.jpg.webp?smia=xTM","https://img1.icarcdn.com/5564649/thumb-l_new-car-carlist-honda-cr-v-tc-p-vtec-suv-malaysia_000005564649_f4428543_053c_4b39_8952_c60dd70e966a.jpg.webp?smia=xTM","Honda","CR-V",2022,0,"Automatic","New","TC-P VTEC","98446b02-10f0-4a98-9897-c72d7336868f","8a42cb68-bab8-4282-9724-54c246436097","false","ʉʏʈʘ","false","my","car","145900",4.4
"4743",4743,9464726,"2022 New Honda BR-V 1.5 E/V with FREE GIFTS","2022 Honda BR-V 1.5 V i-VTEC SUV","https://www.carlist.my/new-cars/2022-new-honda-br-v-1-5-e-v-with-free-gifts/9464726","1163","https://img1.icarcdn.com/6274649/main-m_new-car-carlist-honda-br-v-v-i-vtec-suv-malaysia_000006274649_4bfd82ec_e716_4f1a_b32b_3e3e97d8c2c2.jpg.webp?smia=xTM","https://img1.icarcdn.com/6274649/thumb-l_new-car-carlist-honda-br-v-v-i-vtec-suv-malaysia_000006274649_4bfd82ec_e716_4f1a_b32b_3e3e97d8c2c2.jpg.webp?smia=xTM","Honda","BR-V",2022,0,"Automatic","New","V i-VTEC","98446b02-10f0-4a98-9897-c72d7336868f","8a42cb68-bab8-4282-9724-54c246436097","false","ʉʏʈʘ","false","my","car","89700",4.3
"4744",4744,9464305,"2022 All New Honda HR-V with FREE GIFTS","2022 Honda HR-V 1.8 i-VTEC RS SUV","https://www.carlist.my/new-cars/2022-all-new-honda-hr-v-with-free-gifts/9464305","1488","https://img1.icarcdn.com/5034649/main-m_new-car-carlist-honda-hr-v-i-vtec-rs-suv-malaysia_000005034649_331ff178_d60f_4ffa_8c32_7d11c527a6e5.jpg.webp?smia=xTM","https://img1.icarcdn.com/5034649/thumb-l_new-car-carlist-honda-hr-v-i-vtec-rs-suv-malaysia_000005034649_331ff178_d60f_4ffa_8c32_7d11c527a6e5.jpg.webp?smia=xTM","Honda","HR-V",2022,0,"Automatic","New","i-VTEC RS","98446b02-10f0-4a98-9897-c72d7336868f","8a42cb68-bab8-4282-9724-54c246436097","false","ʉʏʈʘ","false","my","car","114800",4.4
"4745",4745,9707834,"Call For Great Deal 2022 Mazda CX-5 2.0 SKYACTIV-G SUV","2022 Mazda CX-5 2.0 SKYACTIV-G High SUV","https://www.carlist.my/new-cars/call-for-great-deal-2022-mazda-cx-5-2-0-skyactiv-g-suv/9707834","1803","https://img1.icarcdn.com/4387079/main-m_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000004387079_2e0de4b5_aa60_406f_9677_1dd94167ba35.jpeg.webp?smia=xTM","https://img1.icarcdn.com/4387079/thumb-l_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000004387079_2e0de4b5_aa60_406f_9677_1dd94167ba35.jpeg.webp?smia=xTM","Mazda","CX-5",2022,0,"Automatic","New","SKYACTIV-G High","47ce88aa-4aeb-e311-94af-0261ba99cd9c","59841def-64eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","139100",4.5
"4746",4746,8908602,"2022 Toyota Corolla Cross 1.8 V SUV TOP REBATE Fast Stock","2022 Toyota Corolla Cross 1.8 V SUV","https://www.carlist.my/new-cars/2022-toyota-corolla-cross-1-8-v-suv-top-rebate-fast-stock/8908602","1569","https://img1.icarcdn.com/2068098/main-m_new-car-carlist-toyota-corolla-cross-v-suv-malaysia_000002068098_d8e0547f_ac9c_474c_8465_ce29456bb451.jpg.webp?smia=xTM","https://img1.icarcdn.com/2068098/thumb-l_new-car-carlist-toyota-corolla-cross-v-suv-malaysia_000002068098_d8e0547f_ac9c_474c_8465_ce29456bb451.jpg.webp?smia=xTM","Toyota","Corolla Cross",2022,0,"Automatic","New","V","dec456a9-72eb-4b4d-98e2-19f14febfc5e","4dae5bb0-98ba-4764-a1eb-cb5afad75af0","false","ʉʏʈʘ","false","my","car","121000",NA
"4747",4747,9691399,"2022 Honda City 1.5 E Sedan SEPTEMBER READY STOCK","2022 Honda City 1.5 V Sensing Sedan","https://www.carlist.my/new-cars/2022-honda-city-1-5-e-sedan-september-ready-stock/9691399","1058","https://img1.icarcdn.com/9931969/main-m_new-car-carlist-honda-city-v-sedan-malaysia_000009931969_ab380294_08ba_422f_ac0d_6cf1a0fce4fe.jpeg.webp?smia=xTM","https://img1.icarcdn.com/9931969/thumb-l_new-car-carlist-honda-city-v-sedan-malaysia_000009931969_ab380294_08ba_422f_ac0d_6cf1a0fce4fe.jpeg.webp?smia=xTM","Honda","City",2022,1,"Automatic","New","V Sensing","44e048c5-e98c-4221-b5af-c2d2afb222cc","ba5d9796-e4fb-497f-a2f4-a69456b7067b","false","ʉʏʈʘ","false","my","car","81600",4.4
"4748",4748,9947850,"2022 Mitsubishi Fuso 4.9 Box 17FT Cab Chassis","2022 Mitsubishi Fuso 4.9 Box 17FT Cab Chassis","https://www.carlist.my/new-cars/2022-mitsubishi-fuso-4-9-box-17ft-cab-chassis/9947850","1956","https://img1.icarcdn.com/0587499/main-m_new-car-carlist-mitsubishi-fuso-box-17ft-cab-chassis-malaysia_000000587499_c62e9dae_0a7f_40e7_8518_8f7cfc2099bb.jpg.webp?smia=xTM","https://img1.icarcdn.com/0587499/thumb-l_new-car-carlist-mitsubishi-fuso-box-17ft-cab-chassis-malaysia_000000587499_c62e9dae_0a7f_40e7_8518_8f7cfc2099bb.jpg.webp?smia=xTM","Mitsubishi","Fuso",2022,1,"Manual","New","Box 17FT","71284bcd-8765-4e92-b53c-3ddd406899b3","0801cffd-9de9-4705-a536-02e5f8ed65db","false","ʉʏʈʘ","false","my","car","150888",NA
"4749",4749,9886448,"2022 Nissan Almera 1.0 VL Sedan VLT VLP LOW INTEREST","2022 Nissan Almera 1.0 VL Sedan","https://www.carlist.my/new-cars/2022-nissan-almera-1-0-vl-sedan-vlt-vlp-low-interest/9886448","1049","https://img1.icarcdn.com/8446889/main-m_new-car-carlist-nissan-almera-vl-sedan-malaysia_000008446889_369de7dc_e049_49ad_93ed_cb286bcdbd0b.jpg.webp?smia=xTM","https://img1.icarcdn.com/8446889/thumb-l_new-car-carlist-nissan-almera-vl-sedan-malaysia_000008446889_369de7dc_e049_49ad_93ed_cb286bcdbd0b.jpg.webp?smia=xTM","Nissan","Almera",2022,0,"Automatic","New","VL","eb5b4f25-1961-4d86-ad68-fb5f909f5a37","2f212aed-116a-47c5-8018-26da032c582c","false","ʉʏʈʘ","false","my","car","80888",4
"4750",4750,9916630,"2022 Perodua Alza 1.5 Advance - MUDAH LULUS","2022 Perodua Alza 1.5 Advance MPV","https://www.carlist.my/new-cars/2022-perodua-alza-1-5-advance-mudah-lulus/9916630","972","https://img1.icarcdn.com/0366199/main-m_new-car-carlist-perodua-alza-advance-mpv-malaysia_000000366199_58ed606e_5a18_4879_b79d_f6ed7789251d.jpeg.webp?smia=xTM","https://img1.icarcdn.com/0366199/thumb-l_new-car-carlist-perodua-alza-advance-mpv-malaysia_000000366199_58ed606e_5a18_4879_b79d_f6ed7789251d.jpeg.webp?smia=xTM","Perodua","Alza",2022,0,"Automatic","New","Advance","1a782fb8-904e-4b66-822e-ee4da0d97580","09e0b784-b4e2-4fa4-b2e4-97cb052bd3ee","false","ʉʏʈʘ","false","my","car","75000",4
"4751",4751,9634328,"2022 Nissan Almera Turbo 1.0L F.O.C TOMEI PAKEJ BERNILAI RM8,000","2022 Nissan Almera 1.0 VL Sedan","https://www.carlist.my/new-cars/2022-nissan-almera-turbo-1-0l-f-o-c-tomei-pakej-bernilai-rm8-000/9634328","1049","https://img1.icarcdn.com/8234369/main-m_new-car-carlist-nissan-almera-vl-sedan-malaysia_000008234369_1ca7283c_7d99_4e53_b1c8_f666161cfcc9.jpeg.webp?smia=xTM","https://img1.icarcdn.com/8234369/thumb-l_new-car-carlist-nissan-almera-vl-sedan-malaysia_000008234369_1ca7283c_7d99_4e53_b1c8_f666161cfcc9.jpeg.webp?smia=xTM","Nissan","Almera",2022,0,"Automatic","New","VL","5aa4f080-8318-428e-8955-75aaa47689ea","fe331640-70a4-43d0-8cde-b3ad46e33d08","false","ʉʏʈʘ","false","my","car","80888",4
"4752",4752,9708525,"2022 Toyota Vios 1.5 E Sedan","2022 Toyota Vios 1.5 E Sedan","https://www.carlist.my/new-cars/2022-toyota-vios-1-5-e-sedan/9708525","1110","https://img1.icarcdn.com/5258079/main-m_new-car-carlist-toyota-vios-e-sedan-malaysia_000005258079_b4b74011_ade6_4731_8c73_02aa687962ec.jpg.webp?smia=xTM","https://img1.icarcdn.com/5258079/thumb-l_new-car-carlist-toyota-vios-e-sedan-malaysia_000005258079_b4b74011_ade6_4731_8c73_02aa687962ec.jpg.webp?smia=xTM","Toyota","Vios",2022,0,"Automatic","New","E","b04a41bd-e85e-45fa-9cc1-7202e0c7e5a4","032e5d0a-ee42-4347-b7d4-573f3b2c0b9d","false","ʉʏʈʘ","false","my","car","85600",4.2
"4753",4753,9943381,"2022 Toyota Veloz 1.5 (Pre-Order) MPV","2022 Toyota Veloz 1.5 1.5 (Pre-Order) MPV","https://www.carlist.my/new-cars/2022-toyota-veloz-1-5-pre-order-mpv/9943381","1232","https://img1.icarcdn.com/1833499/main-m_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000001833499_63ca333a_cf66_43a7_8710_34d7e775ff0c.jpeg.webp?smia=xTM","https://img1.icarcdn.com/1833499/thumb-l_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000001833499_63ca333a_cf66_43a7_8710_34d7e775ff0c.jpeg.webp?smia=xTM","Toyota","Veloz",2022,0,"Automatic","New","1.5 (Pre-Order)","905ae716-6d1a-e411-94ae-06e4185eac05","935ae716-6d1a-e411-94ae-06e4185eac05","false","ʉʏʈʘ","false","my","car","95000",NA
"4754",4754,9943328,"2022 Toyota Veloz 1.5 (Pre-Order) MPV","2022 Toyota Veloz 1.5 1.5 (Pre-Order) MPV","https://www.carlist.my/new-cars/2022-toyota-veloz-1-5-pre-order-mpv/9943328","1232","https://img1.icarcdn.com/8233499/main-m_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000008233499_c3c551f7_d88c_4f31_a3a0_0051730585c4.jpeg.webp?smia=xTM","https://img1.icarcdn.com/8233499/thumb-l_new-car-carlist-toyota-veloz-1.5-%28pre-order%29-mpv-malaysia_000008233499_c3c551f7_d88c_4f31_a3a0_0051730585c4.jpeg.webp?smia=xTM","Toyota","Veloz",2022,0,"Automatic","New","1.5 (Pre-Order)","905ae716-6d1a-e411-94ae-06e4185eac05","935ae716-6d1a-e411-94ae-06e4185eac05","false","ʉʏʈʘ","false","my","car","95000",NA
"4755",4755,9932009,"Mitsubishi Triton 2.4 VGT 4x4 MIVEC AUTOMATIC 6 SPEED 5 year warranty 200000","2022 Mitsubishi Triton 2.4 VGT Pickup Truck","https://www.carlist.my/new-cars/mitsubishi-triton-2-4-vgt-4x4-mivec-automatic-6-speed-5-year-warranty-200000/9932009","1387","https://img1.icarcdn.com/9002399/main-m_new-car-carlist-mitsubishi-triton-vgt-pickup-truck-malaysia_000009002399_ed5110d4_ff35_459b_8132_08fdf3af22cc.jpeg.webp?smia=xTM","https://img1.icarcdn.com/9002399/thumb-l_new-car-carlist-mitsubishi-triton-vgt-pickup-truck-malaysia_000009002399_ed5110d4_ff35_459b_8132_08fdf3af22cc.jpeg.webp?smia=xTM","Mitsubishi","Triton",2022,0,"Automatic","New","VGT","3b6b3da1-2d0e-e311-942c-06bdc711d8e8","417e9c82-63eb-e311-94af-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","106990",4.8
"4756",4756,9925197,"2022 Foton View 2.8 C2 Panel Van","2022 Foton View 2.8 C2 Panel Van","https://www.carlist.my/new-cars/2022-foton-view-2-8-c2-panel-van/9925197","1006","https://img1.icarcdn.com/7915299/main-m_new-car-carlist-foton-view-c2-panel-van-malaysia_000007915299_a9083aad_6cbe_496f_8b0c_0a79fb1cc943.jpg.webp?smia=xTM","https://img1.icarcdn.com/7915299/thumb-l_new-car-carlist-foton-view-c2-panel-van-malaysia_000007915299_a9083aad_6cbe_496f_8b0c_0a79fb1cc943.jpg.webp?smia=xTM","Foton","View",2022,0,"Manual","New","C2 Panel","ab5208cf-1e02-4f0e-b657-64ef0b25a97e","1ea67b8a-533a-41e7-bd17-e64c88d737b2","false","ʉʏʈʘ","false","my","car","77600",NA
"4757",4757,9447903,"2022 Subaru XV 2.0 GT Edition EyeSight SUV","2022 Subaru XV 2.0 GT Edition EyeSight SUV","https://www.carlist.my/new-cars/2022-subaru-xv-2-0-gt-edition-eyesight-suv/9447903","1903","https://img1.icarcdn.com/3097449/main-m_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000003097449_85a345be_f5a0_44c4_ab5c_256e7ca67b8b.jpg.webp?smia=xTM","https://img1.icarcdn.com/3097449/thumb-l_new-car-carlist-subaru-xv-gt-edition-eyesight-suv-malaysia_000003097449_85a345be_f5a0_44c4_ab5c_256e7ca67b8b.jpg.webp?smia=xTM","Subaru","XV",2022,1,"Automatic","New","GT Edition EyeSight","b0dd2ca6-72f9-4c86-8022-102db755ff4e","7dd84aa7-40b8-4a54-9fd1-53b853a45b18","false","ʉʏʈʘ","false","my","car","146788",4.4
"4758",4758,8734497,"2022 Honda Civic 1.5 E VTEC Sedan","2022 Honda Civic 1.5 E VTEC Sedan","https://www.carlist.my/new-cars/2022-honda-civic-1-5-e-vtec-sedan/8734497","1694","https://img1.icarcdn.com/7944378/main-m_new-car-carlist-honda-civic-e-vtec-sedan-malaysia_000007944378_6a065536_fc82_4515_93f8_2947f3553ece.jpg.webp?smia=xTM","https://img1.icarcdn.com/7944378/thumb-l_new-car-carlist-honda-civic-e-vtec-sedan-malaysia_000007944378_6a065536_fc82_4515_93f8_2947f3553ece.jpg.webp?smia=xTM","Honda","Civic",2022,0,"Automatic","New","E VTEC","1108aea9-e4b2-4d12-971d-3a215b35275d","a23e44c9-d361-4c24-beed-94bef48e41a6","false","ʉʏʈʘ","false","my","car","130660",4.4
"4759",4759,8610592,"2022 Honda City 1.5 S i-VTEC Hatchback","2022 Honda City 1.5 S i-VTEC Hatchback","https://www.carlist.my/new-cars/2022-honda-city-1-5-s-i-vtec-hatchback/8610592","1015","https://img1.icarcdn.com/2950168/main-m_new-car-carlist-honda-city-s-i-vtec-hatchback-malaysia_000002950168_19d8829c_d1d3_46b9_8879_7112780b0cee.jpg.webp?smia=xTM","https://img1.icarcdn.com/2950168/thumb-l_new-car-carlist-honda-city-s-i-vtec-hatchback-malaysia_000002950168_19d8829c_d1d3_46b9_8879_7112780b0cee.jpg.webp?smia=xTM","Honda","City",2022,0,"Automatic","New","S i-VTEC","1108aea9-e4b2-4d12-971d-3a215b35275d","a23e44c9-d361-4c24-beed-94bef48e41a6","false","ʉʏʈʘ","false","my","car","78260",4.4
"4760",4760,9192099,"2022 Honda City 1.5 S i-VTEC Hatchback silver ready stock","2022 Honda City 1.5 S i-VTEC Hatchback","https://www.carlist.my/new-cars/2022-honda-city-1-5-s-i-vtec-hatchback-silver-ready-stock/9192099","1123","https://img1.icarcdn.com/9902919/main-m_new-car-carlist-honda-city-s-i-vtec-hatchback-malaysia_000009902919_33342334_8979_4802_9961_621382085e00.jpg.webp?smia=xTM","https://img1.icarcdn.com/9902919/thumb-l_new-car-carlist-honda-city-s-i-vtec-hatchback-malaysia_000009902919_33342334_8979_4802_9961_621382085e00.jpg.webp?smia=xTM","Honda","City",2022,0,"Automatic","New","S i-VTEC","529e0f9e-9020-e511-94bd-06e4185eac05","559e0f9e-9020-e511-94bd-06e4185eac05","false","ʉʏʈʘ","false","my","car","86600",4.4
"4761",4761,9936232,"2022 Proton X50 1.5T SUV","2022 Proton X50 1.5 Premium SUV","https://www.carlist.my/new-cars/2022-proton-x50-1-5t-suv/9936232","1320","https://img1.icarcdn.com/2326399/main-m_new-car-carlist-proton-x50-premium-suv-malaysia_000002326399_1c43e46d_78c4_4291_b344_4d92347184a5.JPG.webp?smia=xTM","https://img1.icarcdn.com/2326399/thumb-l_new-car-carlist-proton-x50-premium-suv-malaysia_000002326399_1c43e46d_78c4_4291_b344_4d92347184a5.JPG.webp?smia=xTM","Proton","X50",2022,0,"Automatic","New","Premium","968743c0-c538-e511-94c0-06e4185eac05","998743c0-c538-e511-94c0-06e4185eac05","false","ʉʏʈʘ","false","my","car","101800",NA
"4762",4762,7972722,"2021 Perodua Axia 1.0 Style Hatchback (Y.E.S - FREE GIFT WORTH RM3XXX)","2021 Perodua AXIA 1.0 Style Hatchback","https://www.carlist.my/new-cars/2021-perodua-axia-1-0-style-hatchback-y-e-s-free-gift-worth-rm3xxx/7972722","472","https://img1.icarcdn.com/2272797/main-m_new-car-carlist-perodua-axia-style-hatchback-malaysia_000002272797_87c38351_9c47_440a_804e_de4a5a96aa50.jpeg?smia=xTM","https://img1.icarcdn.com/2272797/thumb-l_new-car-carlist-perodua-axia-style-hatchback-malaysia_000002272797_87c38351_9c47_440a_804e_de4a5a96aa50.jpeg?smia=xTM","Perodua","AXIA",2021,0,"Automatic","New","Style","ea454887-8bb8-4632-8ed4-a15076838f57","284c3520-6b76-486f-8f18-a8eb722b64bd","false","ʉʏʈʘ","false","my","car","36400",4.1
"4763",4763,9898121,"2022 Perodua Bezza 1.3 X Sedan (A)","2022 Perodua Bezza 1.3 X Sedan","https://www.carlist.my/new-cars/2022-perodua-bezza-1-3-x-sedan-a/9898121","567","https://img1.icarcdn.com/1218989/main-m_new-car-carlist-perodua-bezza-x-sedan-malaysia_000001218989_5f2c5bb3_22dd_4ea1_9988_0fb74070f6e7.jpg.webp?smia=xTM","https://img1.icarcdn.com/1218989/thumb-l_new-car-carlist-perodua-bezza-x-sedan-malaysia_000001218989_5f2c5bb3_22dd_4ea1_9988_0fb74070f6e7.jpg.webp?smia=xTM","Perodua","Bezza",2022,0,"Automatic","New","X","ea454887-8bb8-4632-8ed4-a15076838f57","284c3520-6b76-486f-8f18-a8eb722b64bd","false","ʉʏʈʘ","false","my","car","43710",4.1
"4764",4764,9898117,"2022 Perodua Axia 1.0 E Hatchback (M)","2022 Perodua AXIA 1.0 E Hatchback","https://www.carlist.my/new-cars/2022-perodua-axia-1-0-e-hatchback-m/9898117","309","https://img1.icarcdn.com/7118989/main-m_new-car-carlist-perodua-axia-e-hatchback-malaysia_000007118989_fc41df5e_3339_4a7d_a82e_a41f0c6780db.jpg.webp?smia=xTM","https://img1.icarcdn.com/7118989/thumb-l_new-car-carlist-perodua-axia-e-hatchback-malaysia_000007118989_fc41df5e_3339_4a7d_a82e_a41f0c6780db.jpg.webp?smia=xTM","Perodua","AXIA",2022,0,"Manual","New","E","ea454887-8bb8-4632-8ed4-a15076838f57","284c3520-6b76-486f-8f18-a8eb722b64bd","false","ʉʏʈʘ","false","my","car","23870",4.1
"4765",4765,9932487,"2022 Mazda 3 2.0 SKYACTIV-G Ignite Edition Hatchback (HIGH LOAN) (FREE 5 YEARS FREE SERVICE AND WARRANTY)","2022 Mazda 3 2.0 SKYACTIV-G Ignite Edition Hatchback","https://www.carlist.my/new-cars/2022-mazda-3-2-0-skyactiv-g-ignite-edition-hatchback-high-loan-free-5-years-free-service-and-warranty/9932487","2190","https://img1.icarcdn.com/7842399/main-m_new-car-carlist-mazda-3-skyactiv-g-ignite-edition-hatchback-malaysia_000007842399_56d6c56d_e0ec_4636_95ab_5ac73b409582.jpg.webp?smia=xTM","https://img1.icarcdn.com/7842399/thumb-l_new-car-carlist-mazda-3-skyactiv-g-ignite-edition-hatchback-malaysia_000007842399_56d6c56d_e0ec_4636_95ab_5ac73b409582.jpg.webp?smia=xTM","Mazda","3",2022,0,"Automatic","New","SKYACTIV-G Ignite Edition","1a8ffd18-8e09-4c3c-8807-f39e5a369b09","9092b3cb-3f45-4bda-bf45-634ec8444a57","false","ʉʏʈʘ","false","my","car","168900",4.6
"4766",4766,9932430,"2022 Mazda 3 2.0 SKYACTIV-G High Plus Hatchback (HIGH LOAN) (FREE 5 YEARS FREE SERVICE AND WARRANTY)","2022 Mazda 3 2.0 SKYACTIV-G High Plus Hatchback","https://www.carlist.my/new-cars/2022-mazda-3-2-0-skyactiv-g-high-plus-hatchback-high-loan-free-5-years-free-service-and-warranty/9932430","2073","https://img1.icarcdn.com/0342399/main-m_new-car-carlist-mazda-3-skyactiv-g-high-plus-hatchback-malaysia_000000342399_c7192b9b_143a_446e_a074_729c1d4f6c7b.jpg.webp?smia=xTM","https://img1.icarcdn.com/0342399/thumb-l_new-car-carlist-mazda-3-skyactiv-g-high-plus-hatchback-malaysia_000000342399_c7192b9b_143a_446e_a074_729c1d4f6c7b.jpg.webp?smia=xTM","Mazda","3",2022,0,"Automatic","New","SKYACTIV-G High Plus","1a8ffd18-8e09-4c3c-8807-f39e5a369b09","9092b3cb-3f45-4bda-bf45-634ec8444a57","false","ʉʏʈʘ","false","my","car","159900",4.6
"4767",4767,9930835,"Mitsubishi FUSO FE85PG 14.5ft Wooden / Steel Tipper BDM7500kg","2022 Mitsubishi FE Series 3.9 Lorry","https://www.carlist.my/new-cars/mitsubishi-fuso-fe85pg-14-5ft-wooden-steel-tipper-bdm7500kg/9930835","1566","https://img1.icarcdn.com/5380399/main-m_new-car-carlist-mitsubishi-fe-series-lorry-malaysia_000005380399_80e07a32_e048_4488_a1b4_166c1fe52a8c.JPG.webp?smia=xTM","https://img1.icarcdn.com/5380399/thumb-l_new-car-carlist-mitsubishi-fe-series-lorry-malaysia_000005380399_80e07a32_e048_4488_a1b4_166c1fe52a8c.JPG.webp?smia=xTM","Mitsubishi","FE Series",2022,0,"Manual","New","","acaa90b5-05f9-4167-8358-6c20456a56f8","5ac4e5e4-0a7d-4df2-8db9-69c0f109a5cf","false","ʉʏʈʘ","false","my","car","120825",NA
"4768",4768,9333486,"2022 Proton Iriz 1.6 Hatchback MC2","2022 Proton Iriz 1.6 Active Hatchback","https://www.carlist.my/new-cars/2022-proton-iriz-1-6-hatchback-mc2/9333486","743","https://img1.icarcdn.com/6843339/main-m_new-car-carlist-proton-iriz-active-hatchback-malaysia_000006843339_b27be9d1_e494_47c3_84a9_546bc5d6ecf4.JPG.webp?smia=xTM","https://img1.icarcdn.com/6843339/thumb-l_new-car-carlist-proton-iriz-active-hatchback-malaysia_000006843339_b27be9d1_e494_47c3_84a9_546bc5d6ecf4.JPG.webp?smia=xTM","Proton","Iriz",2022,0,"Automatic","New","Active","968743c0-c538-e511-94c0-06e4185eac05","998743c0-c538-e511-94c0-06e4185eac05","false","ʉʏʈʘ","false","my","car","57300",3.9
"4769",4769,9333310,"2022 Proton Persona 1.6 Sedan MC2","2022 Proton Persona 1.6 Executive Sedan","https://www.carlist.my/new-cars/2022-proton-persona-1-6-sedan-mc2/9333310","691","https://img1.icarcdn.com/0133339/main-m_new-car-carlist-proton-persona-executive-sedan-malaysia_000000133339_ac918792_f1ac_4674_a730_18e23bf85ef9.JPG.webp?smia=xTM","https://img1.icarcdn.com/0133339/thumb-l_new-car-carlist-proton-persona-executive-sedan-malaysia_000000133339_ac918792_f1ac_4674_a730_18e23bf85ef9.JPG.webp?smia=xTM","Proton","Persona",2022,0,"Automatic","New","Executive","968743c0-c538-e511-94c0-06e4185eac05","998743c0-c538-e511-94c0-06e4185eac05","false","ʉʏʈʘ","false","my","car","53300",4
"4770",4770,9720219,"2022 Proton Persona 1.6 Sedan SELAMAT HARI MERDEKA TO ALL . MARI BOOK NEW CAR PERSONA","2022 Proton Persona 1.6 Standard Sedan","https://www.carlist.my/new-cars/2022-proton-persona-1-6-sedan-selamat-hari-merdeka-to-all-mari-book-new-car-persona/9720219","620","https://img1.icarcdn.com/9120279/main-m_new-car-carlist-proton-persona-standard-sedan-malaysia_000009120279_163dda41_d51c_40d0_bf74_eee58fe9fe12.jpg.webp?smia=xTM","https://img1.icarcdn.com/9120279/thumb-l_new-car-carlist-proton-persona-standard-sedan-malaysia_000009120279_163dda41_d51c_40d0_bf74_eee58fe9fe12.jpg.webp?smia=xTM","Proton","Persona",2022,0,"Automatic","New","Standard","12d2f319-5f63-4eb1-ab3f-ff52b9a78fcd","380b64d3-e019-4b59-89c4-3652109daa44","false","ʉʏʈʘ","false","my","car","47800",4
"4771",4771,9928099,"2022 Mitsubishi Triton 2.4 VGT Pickup Truck PHANTOM 4X4 BIG SALES","2022 Mitsubishi Triton 2.4 VGT Pickup Truck","https://www.carlist.my/new-cars/2022-mitsubishi-triton-2-4-vgt-pickup-truck-phantom-4x4-big-sales/9928099","1798","https://img1.icarcdn.com/9908299/main-m_new-car-carlist-mitsubishi-triton-vgt-pickup-truck-malaysia_000009908299_7ab027c8_8045_42ae_b260_72e7bb38fff6.jpg.webp?smia=xTM","https://img1.icarcdn.com/9908299/thumb-l_new-car-carlist-mitsubishi-triton-vgt-pickup-truck-malaysia_000009908299_7ab027c8_8045_42ae_b260_72e7bb38fff6.jpg.webp?smia=xTM","Mitsubishi","Triton",2022,0,"Automatic","New","VGT","72faee83-6816-e611-94b7-0261ba99cd9c","76faee83-6816-e611-94b7-0261ba99cd9c","false","ʉʏʈʘ","false","my","car","138700",4.8
